id,Authors,Transform,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,Unemployment,YouthUnemployment,LongTermUnemployment,FemaleUnemployment,OtherDependentVar,LaggedEPL,OECDMethodologyIndex,LawBased,SurveyBased,EFWIndex,EPLtype,InteractedEPL,CrossSection,CountryFixedEffects,StartYearData,EndYearData,PostCrisisData,YearAverage,OECDCountriesOnly,NonOECDcountries,MixofCountries,OLS,GMM,FGLS,IV,OtherEstimator,JournalName,LaborJournal,YearofPublication,Primary,Crossauthor,Prior,UBR,TaxWedge,GDPgrowth,ACCU,RealInterestRate,ProductMarketRegulation,NonFeldmann
28,Elmeskov et al. 1998,1,0.34,0.19,1.789473684,238,213,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,1,0,0,0,0,0,1
28,Elmeskov et al. 1998,1,0.38,0.18,2.111111111,238,211,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,1,0,0,0,0,0,1
28,Elmeskov et al. 1998,1,0.33,0.19,1.736842105,238,211,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,1,1,0,0,0,0,1
28,Elmeskov et al. 1998,1,0.37,0.19,1.947368421,226,200,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,1,1,0,0,0,0,1
28,Elmeskov et al. 1998,1,0.68,0.24,2.833333333,112,96,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,1,1,0,0,0,0,1
28,Elmeskov et al. 1998,1,0.28,0.17,1.647058824,226,197,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,1,1,0,0,0,0,1
28,Elmeskov et al. 1998,1,0.31,0.2,1.55,226,197,1,0,0,0,0,0,1,0,0,0,OECD,1,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,0,1,0,0,0,0,1
28,Elmeskov et al. 1998,1,0.26,0.17,1.529411765,238,208,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1983,1995,0,0,1,0,0,0,0,1,0,0,Swedish Economic Policy Review,0,1998,0,0,1,0,1,0,0,0,0,1
29,Feldmann 2013a,1,-4.21,1.61,-2.614906832,440,381,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-5.2,1.62,-3.209876543,440,382,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-3.98,1.65,-2.412121212,440,381,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,2.66,2.31,1.151515152,440,380,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-2.29,0.83,-2.759036145,440,380,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-4,1.57,-2.547770701,440,381,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-4.79,1.78,-2.691011236,411,352,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-2.57,1.68,-1.529761905,365,305,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,1,1,1
29,Feldmann 2013a,1,-3.63,1.81,-2.005524862,427,367,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-5.22,1.65,-3.163636364,413,353,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-3.49,1.61,-2.167701863,440,381,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-3.78,1.71,-2.210526316,440,381,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-4.07,1.82,-2.236263736,440,381,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
29,Feldmann 2013a,1,-3.38,1.85,-1.827027027,440,381,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1985,2009,1,0,1,0,0,0,0,0,1,0,Journal of Evolutionary Economics,0,2013,0,0,1,1,1,0,0,0,1,1
30,Gebel and Giesecke 2011,1,0.1,0.047169811,2.12,217,178,0,0,0,0,1,0,1,0,0,0,OECD,0,0,1,1992,2007,0,0,1,0,0,1,0,0,0,0,Social Forces,0,2011,0,0,0,0,0,0,0,0,0,1
30,Gebel and Giesecke 2011,1,-0.01,0.016129032,-0.62,217,178,0,0,0,0,1,0,1,0,0,0,OECD,0,0,1,1992,2007,0,0,1,0,0,1,0,0,0,0,Social Forces,0,2011,0,0,0,0,0,0,0,0,0,1
30,Gebel and Giesecke 2011,1,0.09,0.043062201,2.09,217,177,0,0,0,0,1,0,1,0,0,0,OECD,1,0,1,1992,2007,0,0,1,0,0,1,0,0,0,0,Social Forces,0,2011,0,0,0,0,0,0,0,0,0,1
30,Gebel and Giesecke 2011,1,-0.01,0.01010101,-0.99,217,177,0,0,0,0,1,0,1,0,0,0,OECD,1,0,1,1992,2007,0,0,1,0,0,1,0,0,0,0,Social Forces,0,2011,0,0,0,0,0,0,0,0,0,1
30,Gebel and Giesecke 2011,1,0.18,0.066420664,2.71,217,178,0,0,0,0,1,0,1,0,0,0,OECD,0,0,1,1992,2007,0,0,1,0,0,1,0,0,0,0,Social Forces,0,2011,0,0,0,0,0,0,0,0,0,1
30,Gebel and Giesecke 2011,1,-0.06,0.018404908,-3.26,217,178,0,0,0,0,1,0,1,0,0,0,OECD,0,0,1,1992,2007,0,0,1,0,0,1,0,0,0,0,Social Forces,0,2011,0,0,0,0,0,0,0,0,0,1
30,Gebel and Giesecke 2011,1,0.19,0.066433566,2.86,217,177,0,0,0,0,1,0,1,0,0,0,OECD,1,0,1,1992,2007,0,0,1,0,0,1,0,0,0,0,Social Forces,0,2011,0,0,0,0,0,0,0,0,0,1
30,Gebel and Giesecke 2011,1,-0.06,0.02173913,-2.76,217,177,0,0,0,0,1,0,1,0,0,0,OECD,1,0,1,1992,2007,0,0,1,0,0,1,0,0,0,0,Social Forces,0,2011,0,0,0,0,0,0,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.83,0.28,2.964285714,114,106,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.87,0.19,4.578947368,77,71,0,0,0,0,1,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.833,0.31,2.687096774,77,71,0,0,0,1,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.87,0.53,1.641509434,78,70,0,1,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.86,0.89,0.966292135,64,56,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.69,0.45,1.533333333,114,104,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.77,0.34,2.264705882,77,69,0,0,0,0,1,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,1.06,0.515,2.058252427,77,69,0,0,0,1,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.99,0.86,1.151162791,78,68,0,1,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.95,1.49,0.637583893,64,52,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,0,1,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,-0.187,0.99,-0.188888889,114,63,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,-1.06,0.96,-1.104166667,77,28,0,0,0,0,1,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.021,1.28,0.01640625,77,28,0,0,0,1,0,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,-1.16,1.62,-0.716049383,78,27,0,1,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,1.51,4.64,0.325431034,64,13,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,0,1,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.34,0.35,0.971428571,53,46,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.94,0.24,3.916666667,53,48,0,0,0,0,1,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.27,0.33,0.818181818,53,48,0,0,0,1,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.35,0.47,0.744680851,53,46,0,1,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.13,0.98,0.132653061,30,23,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.06,0.04,1.5,53,44,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.91,0.43,2.11627907,53,46,0,0,0,0,1,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.51,0.52,0.980769231,53,46,0,0,0,1,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,-0.22,1.6,-0.1375,53,44,0,1,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,-0.11,1.36,-0.080882353,30,21,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.13,1.26,0.103174603,53,30,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,-0.74,1.02,-0.725490196,53,31,0,0,0,0,1,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.06,1.42,0.042253521,53,32,0,0,0,1,0,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,-0.22,1.6,-0.1375,53,30,0,1,0,0,0,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.42,5.31,0.079096045,30,7,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,1,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,1.14,0.56,2.035714286,61,54,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.5,0.49,1.020408163,24,19,0,0,0,0,1,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,2.23,0.85,2.623529412,24,19,0,0,0,1,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.586,1.98,0.295959596,25,18,0,1,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,2.003,1.85,1.082702703,25,18,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,0,1,0,1,0,0,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,2.27,1.1,2.063636364,61,54,1,0,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,1,0,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,0.48,0.77,0.623376623,24,19,0,0,0,0,1,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,1,0,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,2.04,1.19,1.714285714,24,19,0,0,0,1,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,1,0,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,4.7,2.93,1.604095563,25,18,0,1,0,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,1,0,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
31,Heckman and Pages-Serra 2000,1,3.31,3.62,0.914364641,25,18,0,0,1,0,0,0,0,0,1,0,SurveyBased,0,0,0,1980,1999,0,0,1,0,0,0,0,1,0,0,Economia,0,2000,1,0,0,0,0,1,0,0,0,1
32,Nymoen and Sparrman 2015,1,-0.26,0.36,-0.722222222,994,899,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,0,1,0,0,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
32,Nymoen and Sparrman 2015,1,-0.06,0.07,-0.857142857,994,899,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,0,1,0,0,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
32,Nymoen and Sparrman 2015,1,-0.36,0.21,-1.714285714,994,899,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,0,1,0,0,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
32,Nymoen and Sparrman 2015,1,-0.01,0.06,-0.166666667,994,899,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,0,1,0,0,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
32,Nymoen and Sparrman 2015,1,-0.17,0.23,-0.739130435,994,908,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,0,1,0,0,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
32,Nymoen and Sparrman 2015,1,-0.25,0.32,-0.78125,974,876,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,1,0,0,0,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
32,Nymoen and Sparrman 2015,1,-1.55,1.57,-0.987261146,974,864,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,1,0,0,0,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
32,Nymoen and Sparrman 2015,1,-0.06,0.2,-0.3,994,899,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,0,0,0,1,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
32,Nymoen and Sparrman 2015,1,-0.04,0.04,-1,994,899,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1960,2012,1,0,1,0,0,0,0,0,0,1,Oxford Bulletin of Economics and Statistics,0,2015,0,0,0,1,1,0,0,0,0,1
33,Oesch 2010,1,-0.22,0.679,-0.324005891,78,75,0,0,0,0,1,1,1,0,0,0,OECD,0,0,0,1991,2006,0,1,1,0,0,1,0,0,0,0,European Journal of Industrial Relations,0,2010,0,0,0,0,0,0,0,0,0,1
33,Oesch 2010,1,-0.4,1.141,-0.350569676,70,60,0,0,0,0,1,1,1,0,0,0,OECD,0,0,0,1991,2006,0,1,1,0,0,1,0,0,0,0,European Journal of Industrial Relations,0,2010,0,0,0,1,0,0,0,1,0,1
34,Bassanini and Duval 2009,1,-0.31,0.316326531,-0.98,434,384,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,1,0,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,-0.38,0.4,-0.95,434,385,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,1,0,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,0.02,0.4,0.05,434,362,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,1,0,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,-0.81,0.324,-2.5,367,317,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,1,0,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,0.38,0.156378601,2.43,434,368,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,1,0,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,-1.41,0.344743276,-4.09,440,390,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,1,0,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,-0.04,0.363636364,-0.11,374,324,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1982,2003,0,0,1,0,0,1,0,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,-0.66,0.31884058,-2.07,434,383,1,0,0,0,0,1,1,0,0,0,OECD,0,0,0,1982,2003,0,0,1,0,0,0,0,1,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,-0.49,1.484848485,-0.33,80,30,1,0,0,0,0,1,1,0,0,0,OECD,0,0,1,1982,2003,0,1,1,0,0,1,0,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
34,Bassanini and Duval 2009,1,-1.11,1.913793103,-0.58,80,36,1,0,0,0,0,1,1,0,0,0,OECD,0,0,0,1982,2003,0,1,1,0,0,0,1,0,0,0,Oxford Review of Economic Policy,0,2009,0,1,1,1,1,0,0,0,1,1
35,Bernal-Verdugo et al. 2013,-1,0.516,0.373913043,1.38,382,272,1,0,0,0,0,1,0,0,0,1,EFWI,0,0,1,1980,2008,0,0,0,0,1,1,0,0,0,0,Journal of Comparative Economics,0,2013,0,0,1,0,0,0,0,0,0,1
35,Bernal-Verdugo et al. 2013,-1,-0.9,0.163043478,-5.52,366,256,1,0,0,0,0,1,0,0,0,1,EFWI,0,0,1,1980,2008,0,0,0,0,1,1,0,0,0,0,Journal of Comparative Economics,0,2013,0,0,1,0,0,0,0,0,0,1
35,Bernal-Verdugo et al. 2013,-1,0.04,0.333333333,0.12,257,147,1,0,0,0,0,1,0,0,0,1,EFWI,0,0,1,1980,2008,0,0,0,0,1,1,0,0,0,0,Journal of Comparative Economics,0,2013,0,0,1,0,0,0,0,0,0,1
35,Bernal-Verdugo et al. 2013,-1,0.349,0.918421053,0.38,382,272,0,1,0,0,0,1,0,0,0,1,EFWI,0,0,1,1980,2008,0,0,0,0,1,1,0,0,0,0,Journal of Comparative Economics,0,2013,0,0,1,0,0,0,0,0,0,1
35,Bernal-Verdugo et al. 2013,-1,-1.921,0.42406181,-4.53,366,256,0,1,0,0,0,1,0,0,0,1,EFWI,0,0,1,1980,2008,0,0,0,0,1,1,0,0,0,0,Journal of Comparative Economics,0,2013,0,0,1,0,0,0,0,0,0,1
35,Bernal-Verdugo et al. 2013,-1,-7.283,1.811691542,-4.02,382,272,0,0,1,0,0,1,0,0,0,1,EFWI,0,0,1,1980,2008,0,0,0,0,1,1,0,0,0,0,Journal of Comparative Economics,0,2013,0,0,1,0,0,0,0,0,0,1
35,Bernal-Verdugo et al. 2013,-1,-0.41,1.366666667,-0.3,366,256,0,0,1,0,0,1,0,0,0,1,EFWI,0,0,1,1980,2008,0,0,0,0,1,1,0,0,0,0,Journal of Comparative Economics,0,2013,0,0,1,0,0,0,0,0,0,1
36,Bertola et al. 2007,1,0.0176,0.0078,2.256410256,101,60,0,1,0,0,0,0,1,0,0,0,OECD,0,0,1,1960,1996,0,1,1,0,0,0,0,0,0,1,Journal of Population Economics,0,2007,0,0,0,1,0,0,0,0,0,1
36,Bertola et al. 2007,1,0.0009,0.0026,0.346153846,101,60,0,0,0,0,1,0,1,0,0,0,OECD,0,0,1,1960,1996,0,1,1,0,0,0,0,0,0,1,Journal of Population Economics,0,2007,0,0,0,1,0,0,0,0,0,1
36,Bertola et al. 2007,1,0.0005,0.0024,0.208333333,101,60,0,0,0,0,1,0,1,0,0,0,OECD,0,0,1,1960,1996,0,1,1,0,0,0,0,0,0,1,Journal of Population Economics,0,2007,0,0,0,1,0,0,0,0,0,1
36,Bertola et al. 2007,1,0.0224,0.0086,2.604651163,101,60,0,1,0,0,0,0,1,0,0,0,OECD,0,0,1,1960,1996,0,1,1,0,0,0,0,0,0,1,Journal of Population Economics,0,2007,0,0,0,1,0,0,0,0,0,1
36,Bertola et al. 2007,1,0.0065,0.0029,2.24137931,101,60,0,0,0,0,1,0,1,0,0,0,OECD,0,0,1,1960,1996,0,1,1,0,0,0,0,0,0,1,Journal of Population Economics,0,2007,0,0,0,1,0,0,0,0,0,1
36,Bertola et al. 2007,1,0.0026,0.003,0.866666667,101,60,0,0,0,0,1,0,1,0,0,0,OECD,0,0,1,1960,1996,0,1,1,0,0,0,0,0,0,1,Journal of Population Economics,0,2007,0,0,0,1,0,0,0,0,0,1
37,Blanchard and Wolfers 2000,1,0.045,0.014516129,3.1,159,118,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1960,1996,0,1,1,0,0,1,0,0,0,0,The Economic Journal,0,2000,0,1,0,1,1,0,0,0,0,1
37,Blanchard and Wolfers 2000,1,0.043,0.01075,4,159,132,1,0,0,0,0,0,1,0,0,0,OECD,0,0,1,1960,1996,0,1,1,0,0,1,0,0,0,0,The Economic Journal,0,2000,0,1,0,0,0,0,0,0,0,1
